Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Variant Image,Variant Weight Unit,Status
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,2XL,,2 Print Areas,GILDAN_5000_PURPLE_2XL_02,0,,,continue,manual,32.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,2XL,,3 Print Areas,GILDAN_5000_PURPLE_2XL_03,0,,,continue,manual,42.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,2XL,,4 Print Areas,GILDAN_5000_PURPLE_2XL_04,0,,,continue,manual,52.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,3XL,,1 Print Area,GILDAN_5000_PURPLE_3XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,3XL,,2 Print Areas,GILDAN_5000_PURPLE_3XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,3XL,,3 Print Areas,GILDAN_5000_PURPLE_3XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,3XL,,4 Print Areas,GILDAN_5000_PURPLE_3XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,4XL,,1 Print Area,GILDAN_5000_PURPLE_4XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,4XL,,2 Print Areas,GILDAN_5000_PURPLE_4XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,4XL,,3 Print Areas,GILDAN_5000_PURPLE_4XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,4XL,,4 Print Areas,GILDAN_5000_PURPLE_4XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,5XL,,1 Print Area,GILDAN_5000_PURPLE_5XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,5XL,,2 Print Areas,GILDAN_5000_PURPLE_5XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,5XL,,3 Print Areas,GILDAN_5000_PURPLE_5XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Purple,,5XL,,4 Print Areas,GILDAN_5000_PURPLE_5XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,SM,,1 Print Area,GILDAN_5000_SAFETY_ORANGE_SM_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,SM,,2 Print Areas,GILDAN_5000_SAFETY_ORANGE_SM_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,SM,,3 Print Areas,GILDAN_5000_SAFETY_ORANGE_SM_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,SM,,4 Print Areas,GILDAN_5000_SAFETY_ORANGE_SM_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,MD,,1 Print Area,GILDAN_5000_SAFETY_ORANGE_MD_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,MD,,2 Print Areas,GILDAN_5000_SAFETY_ORANGE_MD_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,MD,,3 Print Areas,GILDAN_5000_SAFETY_ORANGE_MD_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,MD,,4 Print Areas,GILDAN_5000_SAFETY_ORANGE_MD_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,LG,,1 Print Area,GILDAN_5000_SAFETY_ORANGE_LG_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,LG,,2 Print Areas,GILDAN_5000_SAFETY_ORANGE_LG_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,LG,,3 Print Areas,GILDAN_5000_SAFETY_ORANGE_LG_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,LG,,4 Print Areas,GILDAN_5000_SAFETY_ORANGE_LG_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,XL,,1 Print Area,GILDAN_5000_SAFETY_ORANGE_XL_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,XL,,2 Print Areas,GILDAN_5000_SAFETY_ORANGE_XL_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,XL,,3 Print Areas,GILDAN_5000_SAFETY_ORANGE_XL_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,XL,,4 Print Areas,GILDAN_5000_SAFETY_ORANGE_XL_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,2XL,,1 Print Area,GILDAN_5000_SAFETY_ORANGE_2XL_01,0,,,continue,manual,22.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,2XL,,2 Print Areas,GILDAN_5000_SAFETY_ORANGE_2XL_02,0,,,continue,manual,32.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,2XL,,3 Print Areas,GILDAN_5000_SAFETY_ORANGE_2XL_03,0,,,continue,manual,42.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,2XL,,4 Print Areas,GILDAN_5000_SAFETY_ORANGE_2XL_04,0,,,continue,manual,52.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,3XL,,1 Print Area,GILDAN_5000_SAFETY_ORANGE_3XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,3XL,,2 Print Areas,GILDAN_5000_SAFETY_ORANGE_3XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,3XL,,3 Print Areas,GILDAN_5000_SAFETY_ORANGE_3XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,3XL,,4 Print Areas,GILDAN_5000_SAFETY_ORANGE_3XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,4XL,,1 Print Area,GILDAN_5000_SAFETY_ORANGE_4XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,4XL,,2 Print Areas,GILDAN_5000_SAFETY_ORANGE_4XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,4XL,,3 Print Areas,GILDAN_5000_SAFETY_ORANGE_4XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,4XL,,4 Print Areas,GILDAN_5000_SAFETY_ORANGE_4XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,5XL,,1 Print Area,GILDAN_5000_SAFETY_ORANGE_5XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,5XL,,2 Print Areas,GILDAN_5000_SAFETY_ORANGE_5XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,5XL,,3 Print Areas,GILDAN_5000_SAFETY_ORANGE_5XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Safety Orange,,5XL,,4 Print Areas,GILDAN_5000_SAFETY_ORANGE_5XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,SM,,1 Print Area,GILDAN_5000_DARK_CHOCOLATE_SM_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,SM,,2 Print Areas,GILDAN_5000_DARK_CHOCOLATE_SM_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,SM,,3 Print Areas,GILDAN_5000_DARK_CHOCOLATE_SM_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,SM,,4 Print Areas,GILDAN_5000_DARK_CHOCOLATE_SM_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,MD,,1 Print Area,GILDAN_5000_DARK_CHOCOLATE_MD_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,MD,,2 Print Areas,GILDAN_5000_DARK_CHOCOLATE_MD_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,MD,,3 Print Areas,GILDAN_5000_DARK_CHOCOLATE_MD_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,MD,,4 Print Areas,GILDAN_5000_DARK_CHOCOLATE_MD_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,LG,,1 Print Area,GILDAN_5000_DARK_CHOCOLATE_LG_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,LG,,2 Print Areas,GILDAN_5000_DARK_CHOCOLATE_LG_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,LG,,3 Print Areas,GILDAN_5000_DARK_CHOCOLATE_LG_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,LG,,4 Print Areas,GILDAN_5000_DARK_CHOCOLATE_LG_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,XL,,1 Print Area,GILDAN_5000_DARK_CHOCOLATE_XL_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,XL,,2 Print Areas,GILDAN_5000_DARK_CHOCOLATE_XL_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,XL,,3 Print Areas,GILDAN_5000_DARK_CHOCOLATE_XL_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,XL,,4 Print Areas,GILDAN_5000_DARK_CHOCOLATE_XL_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,2XL,,1 Print Area,GILDAN_5000_DARK_CHOCOLATE_2XL_01,0,,,continue,manual,22.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,2XL,,2 Print Areas,GILDAN_5000_DARK_CHOCOLATE_2XL_02,0,,,continue,manual,32.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,2XL,,3 Print Areas,GILDAN_5000_DARK_CHOCOLATE_2XL_03,0,,,continue,manual,42.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,2XL,,4 Print Areas,GILDAN_5000_DARK_CHOCOLATE_2XL_04,0,,,continue,manual,52.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,3XL,,1 Print Area,GILDAN_5000_DARK_CHOCOLATE_3XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,3XL,,2 Print Areas,GILDAN_5000_DARK_CHOCOLATE_3XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,3XL,,3 Print Areas,GILDAN_5000_DARK_CHOCOLATE_3XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,3XL,,4 Print Areas,GILDAN_5000_DARK_CHOCOLATE_3XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,4XL,,1 Print Area,GILDAN_5000_DARK_CHOCOLATE_4XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,4XL,,2 Print Areas,GILDAN_5000_DARK_CHOCOLATE_4XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,4XL,,3 Print Areas,GILDAN_5000_DARK_CHOCOLATE_4XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,4XL,,4 Print Areas,GILDAN_5000_DARK_CHOCOLATE_4XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,5XL,,1 Print Area,GILDAN_5000_DARK_CHOCOLATE_5XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,5XL,,2 Print Areas,GILDAN_5000_DARK_CHOCOLATE_5XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,5XL,,3 Print Areas,GILDAN_5000_DARK_CHOCOLATE_5XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Chocolate,,5XL,,4 Print Areas,GILDAN_5000_DARK_CHOCOLATE_5XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,SM,,1 Print Area,GILDAN_5000_HELICONIA_SM_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,SM,,2 Print Areas,GILDAN_5000_HELICONIA_SM_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,SM,,3 Print Areas,GILDAN_5000_HELICONIA_SM_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,SM,,4 Print Areas,GILDAN_5000_HELICONIA_SM_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,MD,,1 Print Area,GILDAN_5000_HELICONIA_MD_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,MD,,2 Print Areas,GILDAN_5000_HELICONIA_MD_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,MD,,3 Print Areas,GILDAN_5000_HELICONIA_MD_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,MD,,4 Print Areas,GILDAN_5000_HELICONIA_MD_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,LG,,1 Print Area,GILDAN_5000_HELICONIA_LG_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,LG,,2 Print Areas,GILDAN_5000_HELICONIA_LG_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,LG,,3 Print Areas,GILDAN_5000_HELICONIA_LG_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,LG,,4 Print Areas,GILDAN_5000_HELICONIA_LG_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,XL,,1 Print Area,GILDAN_5000_HELICONIA_XL_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,XL,,2 Print Areas,GILDAN_5000_HELICONIA_XL_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,XL,,3 Print Areas,GILDAN_5000_HELICONIA_XL_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,XL,,4 Print Areas,GILDAN_5000_HELICONIA_XL_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,2XL,,1 Print Area,GILDAN_5000_HELICONIA_2XL_01,0,,,continue,manual,22.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,2XL,,2 Print Areas,GILDAN_5000_HELICONIA_2XL_02,0,,,continue,manual,32.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,2XL,,3 Print Areas,GILDAN_5000_HELICONIA_2XL_03,0,,,continue,manual,42.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,2XL,,4 Print Areas,GILDAN_5000_HELICONIA_2XL_04,0,,,continue,manual,52.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,3XL,,1 Print Area,GILDAN_5000_HELICONIA_3XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,3XL,,2 Print Areas,GILDAN_5000_HELICONIA_3XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,3XL,,3 Print Areas,GILDAN_5000_HELICONIA_3XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,3XL,,4 Print Areas,GILDAN_5000_HELICONIA_3XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,4XL,,1 Print Area,GILDAN_5000_HELICONIA_4XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,4XL,,2 Print Areas,GILDAN_5000_HELICONIA_4XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,4XL,,3 Print Areas,GILDAN_5000_HELICONIA_4XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,4XL,,4 Print Areas,GILDAN_5000_HELICONIA_4XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,5XL,,1 Print Area,GILDAN_5000_HELICONIA_5XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,5XL,,2 Print Areas,GILDAN_5000_HELICONIA_5XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,5XL,,3 Print Areas,GILDAN_5000_HELICONIA_5XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Heliconia,,5XL,,4 Print Areas,GILDAN_5000_HELICONIA_5XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,SM,,1 Print Area,GILDAN_5000_SAND_SM_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,SM,,2 Print Areas,GILDAN_5000_SAND_SM_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,SM,,3 Print Areas,GILDAN_5000_SAND_SM_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,SM,,4 Print Areas,GILDAN_5000_SAND_SM_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,MD,,1 Print Area,GILDAN_5000_SAND_MD_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,MD,,2 Print Areas,GILDAN_5000_SAND_MD_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,MD,,3 Print Areas,GILDAN_5000_SAND_MD_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,MD,,4 Print Areas,GILDAN_5000_SAND_MD_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,LG,,1 Print Area,GILDAN_5000_SAND_LG_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,LG,,2 Print Areas,GILDAN_5000_SAND_LG_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,LG,,3 Print Areas,GILDAN_5000_SAND_LG_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,LG,,4 Print Areas,GILDAN_5000_SAND_LG_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,XL,,1 Print Area,GILDAN_5000_SAND_XL_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,XL,,2 Print Areas,GILDAN_5000_SAND_XL_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,XL,,3 Print Areas,GILDAN_5000_SAND_XL_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,XL,,4 Print Areas,GILDAN_5000_SAND_XL_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,2XL,,1 Print Area,GILDAN_5000_SAND_2XL_01,0,,,continue,manual,22.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,2XL,,2 Print Areas,GILDAN_5000_SAND_2XL_02,0,,,continue,manual,32.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Sand,,2XL,,3 Print Areas,GILDAN_5000_SAND_2XL_03,0,,,continue,manual,42.00,,TRUE,TRUE,,,,,,,g,
